t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
19.6,-0.0409795868842177,0.683096844706444,-0.0409795868812822,0,0,0,1.82419295162774,6.11394915597807e-10,0.0361491016355302,6.11467706329583e-10,0,0,0,0.00608084051138623,0.00366326889938841
19.8,-0.0420510020057332,0.688134638736401,-0.0420510020058069,0,0,0,1.82948157565151,5.57400828618548e-10,0.0363810607932864,5.57387944827292e-10,0,0,0,0.0061611286885433,0.00369492319295933
20,-0.0431239523392768,0.693147180559945,-0.0431239523390815,0,0,0,1.83473356702247,5.03018203479311e-10,0.0366114132435679,5.03019683198436e-10,0,0,0,0.00624152747774205,0.00372611277951535
20.2,-0.0441983365694035,0.698134722070984,-0.0441983365698091,0,0,0,1.83994935894891,4.49363178611772e-10,0.0368401779847791,4.49356761869635e-10,0,0,0,0.00632203541750678,0.0037568398295242
20.4,-0.0452740528367041,0.703097511413114,-0.0452740528412118,0,0,0,1.84512939114473,3.95923847526514e-10,0.0370673743038794,3.95804517633325e-10,0,0,0,0.00640265112368628,0.00378710682972748
20.6,-0.0463509987265157,0.708035793053696,-0.0463509987289231,0,0,0,1.85027410984492,3.43432678129307e-10,0.0372930217709922,3.43373350586429e-10,0,0,0,0.00648337328462895,0.00381691657079548
20.8,-0.0474290713137755,0.712949807856125,-0.0474290713136344,0,0,0,1.85538396754243,2.90742464825744e-10,0.0375171402349267,2.90741958286489e-10,0,0,0,0.00656420065637871,0.003846272136117
21,-0.0485081671638009,0.717839793150317,-0.0485081671719053,0,0,0,1.86045942295623,2.39115536398993e-10,0.0377397498128686,2.38876099456498e-10,0,0,0,0.00664513205807743,0.00387517688878625
21.2,-0.0495881824364654,0.72270598280149,-0.0495881824471972,0,0,0,1.86550094065763,1.87623468844711e-10,0.037960870882309,1.87311097188392e-10,0,0,0,0.00672616636739001,0.00390363446019694
21.4,-0.0506690129005792,0.727548607277278,-0.0506690128960611,0,0,0,1.8705089909064,1.36606942771622e-10,0.0381805240678313,1.3671636565904e-10,0,0,0,0.00680730251613141,0.00393164873704289
21.6,-0.0517505539901162,0.732367893713227,-0.0517505539849694,0,0,0,1.87548404931231,8.72485798886213e-11,0.0383987302282317,8.73575673604465e-11,0,0,0,0.00688853948598279,0.00395922384902572
21.8,-0.0528327009494598,0.73716406597672,-0.0528327009503978,0,0,0,1.88042659639462,3.73292525363e-11,0.03861551044327,3.72686204813677e-11,0,0,0,0.00696987630434014,0.00398636415692163
22,-0.0539153488318284,0.741937344729377,-0.0539153488345613,0,0,0,1.88533711745909,-1.12156135073649e-11,0.0388308859943067,-1.13352296299274e-11,0,0,0,0.00705131204036538,0.00401307423853492
22.2,-0.0549983926513282,0.746687947487975,-0.0549983926519479,0,0,0,1.89021610193742,-5.99789991978517e-11,0.0390448783509935,-6.00393085942175e-11,0,0,0,0.00713284580109474,0.00403935887766787
22.4,-0.0560817274114221,0.751416088683921,-0.0560817274139365,0,0,0,1.89506404322148,-1.06991724507788e-10,0.0392575091497976,-1.07111663288917e-10,0,0,0,0.00721447672777754,0.00406522305003794
22.6,-0.0571652482800484,0.756121979721334,-0.0571652482756227,0,0,0,1.89988143798656,-1.54280886677238e-10,0.0394688001785923,-1.54220844428288e-10,0,0,0,0.00729620399230889,0.00409067191214174
22.8,-0.0582488505997163,0.76080582903376,-0.0582488505960004,0,0,0,1.90466878598582,-2.00233666453054e-10,0.039678773353745,-2.00173259912173e-10,0,0,0,0.00737802679386449,0.00411571078729508
23,-0.0593324300599554,0.765467842139572,-0.0593324300630714,0,0,0,1.90942658941024,-2.45481241237244e-10,0.0398874507026148,-2.45600267553825e-10,0,0,0,0.007459944355662,0.0041403451542744
23.2,-0.0604158827741137,0.770108221696074,-0.0604158827849628,0,0,0,1.91415535248969,-2.90819458792502e-10,0.0400948543421353,-2.9111787633318e-10,0,0,0,0.00754195592190094,0.00416458063459606
23.4,-0.0614991053543397,0.774727167552368,-0.0614991053588635,0,0,0,1.91885558113687,-3.33728137139055e-10,0.040301006456239,-3.33847947550647e-10,0,0,0,0.00762406075484721,0.00418842297958252
23.6,-0.0625819950901028,0.779324876800998,-0.0625819950804551,0,0,0,1.92352778211944,-3.78257324767928e-10,0.0405059292800348,-3.78018845392791e-10,0,0,0,0.00770625813211069,0.00421187806049056
23.8,-0.0636644499219128,0.78390154382841,-0.0636644499149222,0,0,0,1.92817246307772,-4.20553553787117e-10,0.040709645071518,-4.20375827897557e-10,0,0,0,0.00778854734402469,0.00423495185364756
24,-0.0647463686892255,0.78845736036427,-0.0647463686780017,0,0,0,1.93279013160972,-4.62405369203167e-10,0.0409121760969623,-4.62154526453817e-10,0,0,0,0.00787092769125821,0.00425765043150278
24.2,-0.0658276511179833,0.792992515529661,-0.0658276511118781,0,0,0,1.93738129505447,-5.02597265888971e-10,0.0411135446061655,-5.02479285610646e-10,0,0,0,0.00795339848252355,0.00427997994962451
24.4,-0.0669081980049543,0.797507195884188,-0.0669081980039701,0,0,0,1.94194645980996,-5.43980355552365e-10,0.0413137728151675,-5.43922263132601e-10,0,0,0,0.00803595903250424,0.0043019466369648
24.6,-0.0679879112075567,0.802001585472028,-0.0679879112037988,0,0,0,1.94648613122192,-5.82634657533831e-10,0.0415128828805456,-5.82517631353419e-10,0,0,0,0.00811860865982619,0.00432355678278442
24.8,-0.0690666938396765,0.806475865866949,-0.0690666938418849,0,0,0,1.95100081267832,-6.21052110780229e-10,0.0417108968862342,-6.21110995968621e-10,0,0,0,0.00820134668535383,0.00434481672889458
25,-0.070144450297079,0.810930216216329,-0.0701444503020085,0,0,0,1.95549100551034,-6.58601102473955e-10,0.0419078368190129,-6.58728507504924e-10,0,0,0,0.00828417243045711,0.00436573285732544
