t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
23.8,-0.0636644499182598,-0.0636644499198325,0.78390154382841,0,0,0,1.92817246307529,-4.20490765470904e-10,-4.20556832414487e-10,0.0407096450715299,0,0,0,0.00778854734402504,0.00423495185365293
24,-0.064746368678921,-0.0647463686793485,0.78845736036427,0,0,0,1.93279013162704,-4.61718691058266e-10,-4.61778242380473e-10,0.0409121760966587,0,0,0,0.00787092769125519,0.00425765043137749
24.2,-0.0658276511189712,-0.0658276511180504,0.792992515529661,0,0,0,1.9373812950406,-5.02891625911439e-10,-5.02952108780153e-10,0.0411135446063243,0,0,0,0.00795339848252639,0.00427997994969108
24.4,-0.0669081980050888,-0.0669081979931103,0.797507195884188,0,0,0,1.94194645983079,-5.43413208528576e-10,-5.43195119093176e-10,0.0413137728147867,0,0,0,0.00803595903249934,0.00430194663680835
24.6,-0.0679879112087992,-0.0679879112038162,0.802001585472028,0,0,0,1.94648613121946,-5.8263637837952e-10,-5.82576981447702e-10,0.0415128828804991,0,0,0,0.00811860865982684,0.00432355678276641
24.8,-0.069066693840427,-0.0690666938419389,0.806475865866949,0,0,0,1.95100081267675,-6.21052495888841e-10,-6.21112205070884e-10,0.0417108968861669,0,0,0,0.0082013466853543,0.00434481672886809
25,-0.0701444503050862,-0.0701444503042128,0.810930216216329,0,0,0,1.95549100549037,-6.59210850836867e-10,-6.59172879474701e-10,0.0419078368191912,0,0,0,0.00828417243046365,0.00436573285740033
25.2,-0.0712210863647521,-0.0712210863636773,0.815364813284195,0,0,0,1.95995720840127,-6.95672505712785e-10,-6.95614343904083e-10,0.0421037245517668,0,0,0,0.00836708521553997,0.00438631158132145
25.4,-0.072296509272251,-0.0722965092710058,0.819779831493312,0,0,0,1.9643999170377,-7.31730025529953e-10,-7.31613552726329e-10,0.042298581824617,0,0,0,0.00845008435865003,0.00440655933554284
25.6,-0.073370627796406,-0.0733706278009386,0.824175442966349,0,0,0,1.96881962366743,-7.66562776796653e-10,-7.66503954058306e-10,0.0424924302271202,0,0,0,0.00853316917425671,0.00442648256680978
25.8,-0.0744433523396595,-0.0744433523418598,0.828551817566148,0,0,0,1.97321681668283,-8.01180219389686e-10,-8.01178673751068e-10,0.042685291182068,0,0,0,0.00861633897216407,0.00444608772556679
26,-0.0755145949480437,-0.0755145949618829,0.832909122935104,0,0,0,1.97759198034188,-8.3504442076332e-10,-8.34986111503122e-10,0.0428771859278255,0,0,0,0.00869959305649706,0.0044653812568257
26.2,-0.0765842694277395,-0.0765842694444436,0.837247524533702,0,0,0,1.98194559435861,-8.67478047728021e-10,-8.67392945663736e-10,0.0430681355034395,0,0,0,0.00878293072486834,0.00448436959230848
26.4,-0.077652291377948,-0.0776522914032861,0.841567185678219,0,0,0,1.98627813350025,-8.9986069463921e-10,-8.99919517377556e-10,0.043258160735101,0,0,0,0.00886635126767805,0.00450305914319311
26.6,-0.0787185782380219,-0.0787185782586871,0.845868267577609,0,0,0,1.99059006743057,-9.31118878180759e-10,-9.31003826115662e-10,0.0434472822196274,0,0,0,0.00894985396740584,0.00452145629170466
26.8,-0.0797830493349876,-0.0797830493525275,0.85015092936961,0,0,0,1.99488186027697,-9.60919899206658e-10,-9.60862424348452e-10,0.0436355203135301,0,0,0,0.00903343809815769,0.00453956738502413
27,-0.0808456259424204,-0.080845625963055,0.854415328156068,0,0,0,1.99915397037331,-9.89804786744042e-10,-9.89862249459184e-10,0.0438228951202402,0,0,0,0.00911710292523766,0.00455739872849303
