t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
6.6,0.285178942233662,-0.570100685843969,0.285178942233662,0,0,0,1.00025723170176,0.0564109121953977,-4.8919202022546e-14,0.0564109121953977,0,0,0,0.00610755197473881,0.00972679653597298
6.8,0.29266961396282,-0.585074922209674,0.29266961396282,0,0,0,1.0002643406478,0.0579699040622804,3.64847041467442e-14,0.0579699040622804,0,0,0,0.00641489033395794,0.0102003041037055
7,0.300104592450338,-0.599937740826727,0.300104592450338,0,0,0,1.00027148091823,0.0595357653667948,-3.74492103993873e-14,0.0595357653667948,0,0,0,0.00672705627202901,0.0106803624352797
7.2,0.307484699747961,-0.61469078683119,0.307484699747961,0,0,0,1.00027865148084,0.0611082697491388,-2.857436509629e-14,0.0611082697491388,0,0,0,0.0070439449902433,0.0111666622228835
7.4,0.314810739840034,-0.629335669504462,0.314810739840034,0,0,0,1.00028585102323,0.0626871293932628,-2.35922392732846e-16,0.0626871293932628,0,0,0,0.0073654578525544,0.0116588846891669
7.6,0.322083499169113,-0.643873963282942,0.322083499169113,0,0,0,1.00029307799425,0.0642720041391668,2.87894708073111e-14,0.0642720041391668,0,0,0,0.00769150198114131,0.0121567021635927
7.8,0.3293037471426,-0.658307208734399,0.3293037471426,0,0,0,1.00030033064102,0.0658625095759406,1.5258627694692e-14,0.0658625095759406,0,0,0,0.00802198987916954,0.012659778841032
8,0.336472236621213,-0.672636913501965,0.336472236621213,0,0,0,1.00030760704181,0.067458224268352,-1.21638810135494e-14,0.067458224268352,0,0,0,0.00835683907910043,0.0131677717004793
8.2,0.343589704390077,-0.686864553216693,0.343589704390077,0,0,0,1.00031490513568,0.0690586962539381,-4.05925293378573e-14,0.0690586962539381,0,0,0,0.00869597181496146,0.0136803315637866
8.4,0.350656871613169,-0.700991572379592,0.350656871613169,0,0,0,1.00032222274935,0.0706634489318671,1.13103970633688e-14,0.0706634489318671,0,0,0,0.00903931471705594,0.0141971042758496
8.6,0.357674444271816,-0.715019385214079,0.357674444271816,0,0,0,1.00032955762174,0.0722719864469899,-2.05807593189888e-14,0.0722719864469899,0,0,0,0.00938679852766039,0.0147177319887476
8.8,0.364643113587909,-0.728949376489762,0.364643113587909,0,0,0,1.00033690742662,0.0738837986575591,6.2380656196126e-15,0.0738837986575591,0,0,0,0.00973835783632812,0.0152418545330224
9,0.371563556432483,-0.742782902318526,0.371563556432483,0,0,0,1.00034426979369,0.0754983657557402,-4.00304789316408e-14,0.0754983657557402,0,0,0,0.010093930833489,0.0157691108596226
9.2,0.378436435720245,-0.75652129092385,0.378436435720245,0,0,0,1.00035164232831,0.077115162599226,7.66053886991358e-15,0.077115162599226,0,0,0,0.010453459081107,0.0162991405361354
9.4,0.385262400790645,-0.770165843384334,0.385262400790645,0,0,0,1.00035902263016,0.0787336627938279,1.84574577843932e-14,0.0787336627938279,0,0,0,0.0108168872992264,0.0168315852808322
9.6,0.392042087776024,-0.783717834352377,0.392042087776024,0,0,0,1.0003664083108,0.0803533425589735,-2.81649703559594e-14,0.0803533425589735,0,0,0,0.0111841631673072,0.0173660905178592
9.8,0.398776119957368,-0.797178512748975,0.398776119957368,0,0,0,1.00037379701046,0.0819736843934818,-7.05407954271209e-14,0.0819736843934818,0,0,0,0.0115552371393154,0.0179023069366769
10,0.405465108108164,-0.810549102435589,0.405465108108164,0,0,0,1.00038118641382,0.0835941805514677,3.11070613712161e-14,0.0835941805514677,0,0,0,0.0119300622716,0.0184398920386655
10.2,0.412109650826833,-0.823830802864027,0.412109650826833,0,0,0,1.00038857426507,0.0852143363293345,-3.99194566291783e-14,0.0852143363293345,0,0,0,0.0123085940626479,0.0189785116537334
10.4,0.418710334858185,-0.837024789705255,0.418710334858185,0,0,0,1.00039595838195,0.0868336731611303,1.16226472890446e-14,0.0868336731611303,0,0,0,0.0126907903038692,0.019517841409852
10.6,0.425267735404344,-0.850132215458071,0.425267735404344,0,0,0,1.00040333666899,0.0884517315088029,2.3113455593915e-14,0.0884517315088029,0,0,0,0.0130766109406204,0.0200575681387428
10.8,0.431782416425538,-0.863154210038487,0.431782416425538,0,0,0,1.00041070712968,0.0900680735379519,-3.35703687071032e-14,0.0900680735379519,0,0,0,0.0134660179427253,0.0205973912014943
11,0.438254930931155,-0.876091881350719,0.438254930931155,0,0,0,1.00041806787762,0.091682285561581,-4.48946435582798e-15,0.091682285561581,0,0,0,0.0138589751838075,0.0211370237187273
11.2,0.444685821261446,-0.888946315840572,0.444685821261446,0,0,0,1.00042541714654,0.0932939802357899,3.03021496783629e-14,0.0932939802357899,0,0,0,0.0142554483287907,0.0216761936910553
11.4,0.451075619360217,-0.901718579032036,0.451075619360217,0,0,0,1.0004327532991,0.0949027984926844,-2.24820162486594e-14,0.0949027984926844,0,0,0,0.0146554047289743,0.022214644997014
11.6,0.457424847038875,-0.914409716047829,0.457424847038875,0,0,0,1.00044007483445,0.0965084111954579,8.00748356510894e-15,0.0965084111954579,0,0,0,0.0150588133241284,0.0227521382573431
11.8,0.46373401623214,-0.927020752114603,0.46373401623214,0,0,0,1.00044738039445,0.0981105205025804,3.60267371490863e-14,0.0981105205025804,0,0,0,0.0154656445510967,0.0232884515564652
12,0.470003629245736,-0.939552693053489,0.470003629245736,0,0,0,1.00045466876851,0.0997088609335186,2.32314167902814e-14,0.0997088609335186,0,0,0,0.0158758702584297,0.0238233810141843
12.2,0.476234178996372,-0.952006525756592,0.476234178996372,0,0,0,1.00046193889708,0.101303200129282,8.04911692853238e-16,0.101303200129282,0,0,0,0.0162894636266093,0.0243567412029692
12.4,0.482426149244293,-0.964383218650019,0.482426149244293,0,0,0,1.00046918987372,0.102893339306429,1.28785870856518e-14,0.102893339306429,0,0,0,0.0167063990934549,0.0248883654086361
