t,LE11,LE22,LE33,LE12,LE13,LE23,J,S11,S22,S33,S12,S13,S23,psiE,psiNE
9.6,-0.391850130528405,0.392042087776024,0,0,0,0,1.00019197567259,-1.31214483722886e-14,0.0633431983828333,0.0208573316153949,0,0,0,0.00463040353692965,0.00663557463121068
9.8,-0.398580806446304,0.398776119957368,0,0,0,0,1.00019533258599,-1.28438926161323e-14,0.0645579949827874,0.0211148772319642,0,0,0,0.0047964923643424,0.00683479674254846
10,-0.405266446219124,0.405465108108164,0,0,0,0,1.00019868162362,9.67975699595058e-15,0.0657718811800153,0.0213698789398631,0,0,0,0.00496470134341172,0.00703416883781875
10.2,-0.411907648769439,0.412109650826833,0,0,0,0,1.00020202246118,5.82520143233012e-15,0.0669846462249526,0.0216224052501751,0,0,0,0.00513500624592728,0.00723357445946047
10.4,-0.418505001208392,0.418710334858185,0,0,0,0,1.00020535473219,1.38708489139105e-14,0.0681960675301654,0.0218725180081939,0,0,0,0.00530738376593742,0.00743289875143627
10.6,-0.425059079139288,0.425267735404344,0,0,0,0,1.00020867803529,-2.39842867788553e-14,0.069405913175929,0.0221202731018555,0,0,0,0.0054818114823931,0.00763202869758225
10.8,-0.431570446951365,0.431782416425538,0,0,0,0,1.00021199194129,1.08732467474226e-14,0.070613944332148,0.0223657211173242,0,0,0,0.00565826782326912,0.00783085337112045
11,-0.43803965810417,0.438254930931155,0,0,0,0,1.00021529599984,1.88044024795886e-15,0.0718199175879682,0.0226089079430438,0,0,0,0.00583673203111068,0.0080292641919418
11.2,-0.444467255402898,0.444685821261446,0,0,0,0,1.00021858974581,3.30221960886945e-14,0.0730235871837673,0.0228498753263302,0,0,0,0.00601718412995443,0.00822715518829822
11.4,-0.450853771265079,0.451075619360217,0,0,0,0,1.00022187270525,-2.44942954807925e-15,0.074224707137621,0.0230886613834163,0,0,0,0.00619960489357493,0.00842442325960367
11.6,-0.457199727978957,0.457424847038875,0,0,0,0,1.00022514440112,-6.1409211049579e-15,0.0754230332621871,0.0233253010671436,0,0,0,0.00638397581500838,0.00862096843712911
11.8,-0.463505637953898,0.46373401623214,0,0,0,0,1.00022840435855,2.35922392732846e-16,0.0766183250653725,0.023559826593335,0,0,0,0.00657027907730699,0.0088166941394878
12,-0.469772003963137,0.470003629245736,0,0,0,0,1.00023165210981,1.94705362943637e-14,0.0778103475313834,0.0237922678295194,0,0,0,0.0067584975254786,0.00901150741994546
12.2,-0.475999319379179,0.476234178996372,0,0,0,0,1.00023488719887,1.03042574473022e-14,0.0789988727774286,0.0240226526477191,0,0,0,0.00694861463956743,0.00920531920275163
12.4,-0.482188068402134,0.482426149244293,0,0,0,0,1.00023810918565,-3.73312492030209e-15,0.0801836815829961,0.0242510072439905,0,0,0,0.00714061450883312,0.0093980445058787
